Domain,http/https,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,dots,Label
vp3s0bkysan.jp.larksuite.com,1,0,0,1,2,0,0,0,0,1,1
mail-105560.weeblysite.com,1,0,0,0,0,0,0,0,1,0,1
pub-57e71bdce0c3497aa0db18233002d2bf.r2.dev,1,0,0,1,1,0,0,0,1,0,1
share-eu1.hsforms.com,1,0,0,1,1,0,0,0,1,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
driveezmd.com-iang.win,1,0,0,0,0,0,0,0,1,0,1
tinyurl.com,1,0,0,0,1,0,0,1,0,0,1
l.ead.me,1,0,0,0,1,0,0,0,0,0,1
tuttivadavantity.firebaseapp.com,1,0,0,0,0,0,0,0,0,0,1
nuloraca.com,1,0,0,1,1,0,0,0,0,0,1
gvhbtytfgr.weebly.com,1,0,0,0,0,0,0,0,0,0,1
doc-secure-trazor-sso-auth.webflow.io,1,0,0,0,0,0,0,0,1,0,1
qrco.de,1,0,0,0,1,0,0,0,0,0,1
pub-368902b231094c049027f8c70eba8349.r2.dev,1,0,0,1,1,0,0,0,1,0,1
share.hsforms.com,1,0,0,1,1,0,0,0,0,0,1
com-mplw.win,1,0,0,0,0,0,0,0,1,0,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
sportybet-freegames.weebly.com,1,0,0,0,0,0,0,0,1,0,1
telstra-102467.weeblysite.com,1,0,0,0,0,0,0,0,1,0,1
bayareafastrak.org-orjb.win,1,0,0,0,0,0,0,0,1,0,1
pub-5bfd6b8c0fd94235a063ac429315b2aa.r2.dev,1,0,0,1,1,0,0,0,1,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
forologikespllirofories.firebaseapp.com,1,0,0,0,0,0,0,0,0,0,1
karushihmemer.web.app,1,0,0,0,0,0,0,0,0,0,1
royalmail.officialemaileiw.xin,1,0,0,0,0,0,0,0,0,0,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
wdanbtinter.weeblysite.com,1,0,0,0,0,0,0,0,0,0,1
q-r.to,1,0,0,0,1,0,0,0,1,0,1
l.ead.me,1,0,0,0,1,0,0,0,0,0,1
photo-bubble.firebaseapp.com,1,0,0,0,0,0,0,0,1,0,1
sites.google.com,1,0,0,0,2,0,0,0,0,0,1
pub-48856b16d6504b139bdb76997cd8c881.r2.dev,1,0,0,1,1,0,0,0,1,0,1
l.ead.me,1,0,0,0,1,0,0,0,0,0,1
e-zpass.com-tollbilltyg.cc,1,0,0,0,0,0,0,0,1,0,1
webokgprlgrol.weebly.com,1,0,0,0,0,0,0,0,0,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
grceofglorie.web.app,1,0,0,0,0,0,0,0,0,0,1
e-zpass.com-chargevr.icu,1,0,0,0,0,0,0,0,1,0,1
jflkp.csb.app,1,0,1,0,1,0,0,0,0,0,1
q-r.to,1,0,0,0,1,0,0,0,1,0,1
portaly.cc,1,0,0,0,1,0,0,0,0,0,1
86357021.xyz,1,0,0,0,1,0,0,0,0,0,1
loginacguyanefridp11profileoidcauthorizexecutioe2e2.weebly.com,1,0,0,1,0,0,0,0,0,0,1
kemlugo.weebly.com,1,0,0,0,0,0,0,0,0,0,1
allegrolokalnie.aukcja-1028262.icu,1,0,0,1,0,0,0,0,1,0,1
pub-845232413d77493aa1b626f5186dadae.r2.dev,1,0,0,1,1,0,0,0,1,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
attmail-100187.weeblysite.com,1,0,0,0,0,0,0,0,1,0,1
q-r.to,1,0,0,0,1,0,0,0,1,0,1
qrco.de,1,0,0,0,1,0,0,0,0,0,1
b7t0b4s9.forms.app,1,0,0,0,1,0,0,0,0,0,1
surl.li,1,0,0,0,1,0,0,0,0,0,1
att-102149.weeblysite.com,1,0,0,0,0,0,0,0,1,0,1
telegrambotsmart-solution.pages.dev,1,0,0,0,0,0,0,0,1,0,1
tx.hctraanu.top,1,0,0,0,0,0,0,1,0,0,1
org-zqr.win,1,0,0,0,0,0,0,0,1,0,1
hm.ru,1,0,0,0,1,0,0,0,0,0,1
im-creator.com,0,0,0,0,3,0,0,0,1,0,1
q-r.to,1,0,0,0,1,0,0,0,1,0,1
verifmyvisionloginaccessindexhyl0058.weebly.com,1,0,0,1,0,0,0,0,0,0,1
gagiywuoc.firebaseapp.com,1,0,0,0,0,0,0,0,0,0,1
choix-creneau-mondialrelay.com,1,0,0,0,0,0,0,0,1,0,1
fautvoirpourcrois-9d6b1.firebaseapp.com,1,0,0,0,0,0,0,0,1,0,1
id48572394823472512.web.app,1,0,0,0,0,0,0,0,0,0,1
redigbosthknk.web.app,1,0,0,0,0,0,0,0,0,0,1
ecommercebroadband.weebly.com,1,0,0,0,0,0,0,0,0,0,1
qrco.de,1,0,0,0,1,0,0,0,0,0,1
qrco.de,1,0,0,0,1,0,0,0,0,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
scceure-well05access.firebaseapp.com,1,0,0,0,0,0,0,0,1,0,1
skegeegurll.wixstudio.io,1,0,0,0,1,0,0,0,0,0,1
4569-5690.free.nf,0,0,0,0,1,0,0,0,1,0,1
gmxxmeinde.weebly.com,1,0,0,0,0,0,0,0,0,0,1
socketapp.weebly.com,1,0,0,0,0,0,0,0,0,0,1
expressllane-orgyiy.vip,1,0,0,0,0,0,0,0,1,0,1
bacoscarelloo85722.activehosted.com,1,0,0,0,2,0,0,0,0,0,1
ohioturnpike.org-ahpa.win,1,0,0,0,0,0,0,0,1,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
mark-vincent81.wixsite.com,1,0,0,0,1,0,0,0,1,0,1
servermanagementsystemdoc.bubbleapps.io,1,0,0,0,0,0,0,0,0,0,1
q-r.to,1,0,0,0,1,0,0,0,1,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
currently73453.weebly.com,1,0,0,0,0,0,0,0,0,0,1
txtag.org-kwle.vip,1,0,0,0,0,0,0,0,1,0,1
duplicatafacture.wixsite.com,1,0,0,0,1,0,0,0,0,0,1
l.wl.co,1,0,0,0,1,1,0,0,0,0,1
review-d4b2d.web.app,1,0,0,0,0,0,0,0,1,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
pub-4b872896122147a2bd9f55937cdcf892.r2.dev,1,0,0,1,1,0,0,0,1,0,1
online-device-deny.web.app,1,0,0,0,0,0,0,0,1,0,1
ludjorcomastarti.webflow.io,1,0,0,0,0,0,0,0,0,0,1
share.hsforms.com,1,0,0,1,1,0,0,0,0,0,1
enbolivia.com,1,0,0,0,2,0,0,0,0,0,1
l.ead.me,1,0,0,0,1,0,0,0,0,0,1
help--index--trezoer.webflow.io,1,0,0,0,0,0,0,0,1,0,1
new.express.adobe.com,1,0,0,0,2,0,0,0,0,1,1
qrco.de,1,0,0,0,1,0,0,0,0,0,1
googleads.g.doubleclick.net,1,0,0,1,2,1,0,0,0,1,1
qrco.de,1,0,0,0,1,0,0,0,0,0,1
appssaclays.weebly.com,1,0,0,0,0,0,0,0,0,0,1
tinyurl.com,0,0,1,1,1,0,0,1,0,0,1
txdmv.gov-qi.xin,1,0,0,0,0,0,0,0,1,0,1
cliqueorange6.wixsite.com,1,0,0,0,1,0,0,0,0,0,1
ezpass.com-ddyn.top,1,0,0,0,0,0,0,0,1,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
dropbox.com,1,0,0,1,4,0,0,1,0,0,1
a0omer.webwave.dev,1,0,0,0,0,0,0,0,0,0,1
desktop-cdn-ledgerlive.webflow.io,1,0,0,0,0,0,0,0,1,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
truck.log.br,1,0,0,0,1,0,0,0,0,0,1
mrelay-expedition.info,1,0,0,0,1,0,0,0,1,0,1
hffabricaciones.com,1,0,0,0,0,0,0,0,0,0,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
l.ead.me,1,0,0,0,1,0,0,0,0,0,1
hm.ru,1,0,0,0,1,0,0,0,0,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
zpetciep.vip,1,0,0,0,0,0,0,0,0,0,1
sdfrgbtrgfdsaasdfvb.weebly.com,1,0,0,0,0,0,0,0,0,0,1
tinyurl.com,1,0,0,0,1,0,0,1,0,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
l.ead.me,1,0,0,0,1,0,0,0,0,0,1
tinyurl.com,1,0,0,0,1,0,0,1,0,0,1
cns.bf,0,0,0,0,2,0,0,0,0,0,1
docs.google.com,1,0,0,1,4,0,0,0,0,0,1
43.156.237.181,0,0,0,1,1,1,0,0,0,1,1
kapsengineers-my.sharepoint.com,1,0,0,1,5,0,0,1,1,0,1
qr-codes.io,1,0,0,0,1,0,0,0,1,0,1
8307999.fls.doubleclick.net,1,0,0,1,11,0,0,0,0,1,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
sklep.przelewy24.pl,1,0,0,1,1,0,0,0,0,0,1
wh1311524.ispot.cc,1,0,0,0,2,0,0,0,0,0,1
phantoammwallet.webflow.io,1,0,0,0,0,0,0,0,0,0,1
qrco.de,1,0,0,0,1,0,0,0,0,0,1
dropbox.com,1,0,0,1,4,0,0,1,0,0,1
computedolloldfr.firebaseapp.com,1,0,0,0,0,0,0,0,0,0,1
cetci.com.ar,1,0,0,1,9,0,0,0,0,0,1
qrco.de,1,0,0,0,1,0,0,0,0,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
pub-b50adc5d699a4f08aec37102c2103da7.r2.dev,1,0,0,1,1,0,0,0,1,0,1
metroexpresslanes.net-myku.win,1,0,0,0,0,0,0,0,1,0,1
qrco.de,1,0,0,0,1,0,0,0,0,0,1
dropbox.com,1,0,0,1,4,0,0,1,0,0,1
currently210.weebly.com,1,0,0,0,0,0,0,0,0,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
ingresonlinegalicia.myportfolio.com,1,0,0,0,0,0,0,0,0,0,1
netpasscode-95681.web.app,1,0,0,0,0,0,0,0,1,0,1
pub-7c40a55864fd4d4c9dab709154478f5e.r2.dev,1,0,0,1,1,0,0,0,1,0,1
qrco.de,1,0,0,0,1,0,0,0,0,0,1
myflix-subscr.info,1,0,0,0,2,0,0,0,1,0,1
com-eusxj.xin,1,0,0,0,0,0,0,0,1,0,1
q-r.to,1,0,0,0,1,0,0,0,1,0,1
luciferundefinedira.blogspot.com,1,0,0,0,0,0,0,1,0,0,1
q-r.to,1,0,0,0,1,0,0,0,1,0,1
dropbox.com,1,0,0,1,4,0,0,1,0,0,1
did.li,1,0,0,0,1,0,0,0,0,0,1
l.ead.me,1,0,0,0,1,0,0,0,0,0,1
law.sgcdn.edu.bd,1,0,0,1,2,0,0,0,0,1,1
sunpass.driveflpud.sbs,1,0,0,0,0,0,0,0,0,0,1
evrimail.online-servicessc.xin,1,0,0,0,0,0,0,0,1,0,1
app-store-download.firebaseapp.com,1,0,0,0,0,0,0,0,1,0,1
forms.gle,1,0,0,0,1,0,0,0,0,0,1
q-r.to,1,0,0,0,1,0,0,0,1,0,1
trezor-io-stat.webflow.io,1,0,0,0,0,0,0,0,1,0,1
t0z2pb6yfjhmfhqwssoikbgsjche.mfvaleengenharia.com.br,1,0,1,1,4,0,0,0,0,1,1
qr-codes.io,1,0,0,0,1,0,0,0,1,0,1
safety-telegrambot.com,1,0,0,0,1,0,0,1,1,0,1
shelbybanklogin.weebly.com,1,0,0,0,0,0,0,0,0,0,1
allegrolokalnie.pl-79391802.rest,0,0,0,0,0,0,0,0,1,0,1
e-zpass.com-nj-home.vip,1,0,0,0,0,0,0,0,1,0,1
akunamatata00fdf45.web.app,1,0,0,0,0,0,0,0,0,0,1
tinyurl.com,1,0,0,0,1,0,0,1,0,0,1
auth-blockfi-cdnn-sso.webflow.io,1,0,0,0,0,0,0,0,1,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
onlinetalker.urest.org,1,0,0,0,0,0,0,0,0,0,1
llwkksnhrirtueie.weebly.com,1,0,0,0,0,0,0,0,0,0,1
bocfinance.one,1,0,0,0,0,0,0,0,0,0,1
ezpass.com-gouv.vip,1,0,0,0,0,0,0,0,1,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
qrco.de,1,0,0,1,1,0,0,0,0,0,1
new.express.adobe.com,1,0,0,0,2,0,0,0,0,1,1
safecuberedesigned-octo-carnival.pages.dev,1,0,0,0,0,0,0,0,1,0,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
docs.google.com,1,0,0,1,4,0,0,0,0,0,1
home-103782.weeblysite.com,1,0,0,0,0,0,0,0,1,0,1
ib12resgate.site,1,0,0,0,0,0,0,0,0,0,1
pikepass.com-rhfo.win,1,0,0,0,0,0,0,0,1,0,1
pavenises.firebaseapp.com,1,0,0,0,0,0,0,0,0,0,1
chorusfacturation87343.ukit.me,1,0,0,0,0,0,0,0,0,0,1
atyauagg.weebly.com,1,0,0,0,0,0,0,0,0,0,1
etcawe.xin,1,0,0,0,0,0,0,0,0,0,1
t.co,1,0,0,0,1,0,0,1,0,0,1
new.express.adobe.com,1,0,0,0,2,0,0,0,0,1,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
pool-pepper-diascia.glitch.me,0,0,0,0,1,0,0,0,1,0,1
away.vk.com,1,0,0,1,1,0,0,0,0,0,1
caseid10058349573485978.firebaseapp.com,1,0,0,0,0,0,0,0,0,0,1
sitebildzdemood.firebaseapp.com,1,0,0,0,0,0,0,0,0,0,1
maetamaskloing.webflow.io,1,0,0,0,0,0,0,0,0,0,1
qrco.de,1,0,0,1,1,0,0,0,0,0,1
eqhvb-68ffe.firebaseapp.com,1,0,0,0,0,0,0,0,1,0,1
forms.office.com,1,0,0,0,2,0,0,0,0,0,1
cjkmmigeqxvjuwxjtcrorrafl.com∕cjkmmigeqxvjuwxjtcrorrafl∕cjkmmigeqxvjuwxjtcrorrafl∕cjkmmigeqxvjuwxjtcrorrafl@trial-memory-3601.hlni6zme9.workers.dev,1,0,1,1,0,0,0,0,1,1,1
script.google.com,1,0,0,1,4,0,0,0,0,0,1
ambitious-deep-surgeon.glitch.me,1,0,0,1,2,0,0,0,1,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
new.express.adobe.com,1,0,0,0,2,0,0,0,0,1,1
allegrolokalnie.pl-88834493.shop,1,0,0,0,0,0,0,0,1,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
sites.google.com,1,0,0,0,2,0,0,0,0,0,1
pub-10457e7e6b8d42279b1152fa77e6eee0.r2.dev,1,0,0,1,1,0,0,0,1,0,1
home-103702.weeblysite.com,1,0,0,0,0,0,0,0,1,0,1
q-r.to,1,0,0,0,1,0,0,0,1,0,1
orange65.godaddysites.com,1,0,0,0,0,0,0,0,0,0,1
share.hsforms.com,1,0,0,1,1,0,0,0,0,0,1
new.express.adobe.com,1,0,0,0,2,0,0,0,0,1,1
flamvido11.weebly.com,1,0,0,0,0,0,0,0,0,0,1
mondiai-asi.com,1,0,0,0,2,0,0,0,1,0,1
docs.google.com,1,0,0,1,4,0,0,0,0,0,1
749-he-rde-de1.weebly.com,1,0,0,0,0,0,0,0,1,0,1
cmkgracedvnes.web.app,1,0,0,0,0,0,0,0,0,0,1
webmail-107780.weeblysite.com,1,0,0,0,0,0,0,0,1,0,1
edeniredwallet.webflow.io,1,0,0,0,0,0,0,0,0,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
lockerselectionner.com,1,0,0,0,2,0,0,0,0,0,1
im-creator.com,0,0,0,0,3,0,0,0,1,0,1
currentlyatt88771.weebly.com,1,0,0,0,0,0,0,0,0,0,1
sites.google.com,1,0,0,0,3,0,0,0,0,0,1
bafybeialhrwzqxqwwecyjmub6gn4ehoajt64dcpsaxtu6b5ier4zowx3de.ipfs.w3s.link,1,0,0,1,1,0,0,0,0,1,1
lieferung.zurichdhl.com,1,0,0,0,0,0,0,0,0,0,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
sites.google.com,1,0,0,0,3,0,0,0,0,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
43.130.2.163,0,0,0,1,1,1,0,0,0,1,1
webmail-telkomsa-netmaill2.weebly.com,1,0,0,0,0,0,0,0,1,0,1
delfinoarcuri4iad.blogspot.com,0,0,0,0,0,0,0,1,0,0,1
storage.cloud.google.com,1,0,1,1,2,0,0,1,0,1,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
vfcv-cb28d.firebaseapp.com,1,0,0,0,0,0,0,0,1,0,1
dhjbhbdvgvgybfd.weebly.com,1,0,0,0,0,0,0,0,0,0,1
com-fnx.win,1,0,0,0,0,0,0,0,1,0,1
attmailboxx.boxmode.io,1,0,0,0,0,0,0,0,0,0,1
apps--org-trzor.webflow.io,1,0,0,0,0,0,0,0,1,0,1
taplink.cc,1,0,0,0,1,0,0,0,0,0,1
site-suite-trezo--cdn.gitbook.io,0,0,0,0,1,0,0,0,1,0,1
onwenlad.wixsite.com,1,0,0,0,1,0,0,0,0,0,1
docs.google.com,1,0,0,1,4,0,0,0,0,0,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
fix-3rivers-fcu-live-e22b8.web.app,1,0,0,0,0,0,0,0,1,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
l.ead.me,1,0,0,0,1,0,0,0,0,0,1
track.information-wlz.win,1,0,0,0,0,0,0,0,1,0,1
fibnlmouze.web.app,1,0,0,0,0,0,0,0,0,0,1
urlz.fr,1,0,0,0,1,0,0,0,0,0,1
wfow-8ab44.web.app,1,0,0,0,0,0,0,0,1,0,1
marketplace-items-8236232689.hstn.me,0,0,0,0,0,0,0,0,1,0,1
pdftocef.web.app,1,0,0,0,0,0,0,0,0,0,1
kucoinyloginb.webflow.io,1,0,0,0,0,0,0,0,0,0,1
td.doubleclick.net,1,0,0,1,6,0,0,0,0,0,1
share.hsforms.com,1,0,0,1,1,0,0,0,0,0,1
olny59.wixsite.com,1,0,0,0,1,0,0,0,0,0,1
e-zpassny.com-zlesgu.top,1,0,0,0,0,0,0,1,1,0,1
q-r.to,1,0,0,0,1,0,0,0,1,0,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
new.express.adobe.com,1,0,0,0,2,0,0,0,0,1,1
us.qwedck.top,1,0,0,0,0,0,0,0,0,0,1
track.information-laf.win,1,0,0,0,0,0,0,0,1,0,1
txdmv.gov-elz.win,1,0,0,0,0,0,0,0,1,0,1
com-tnqm.win,1,0,0,0,0,0,0,0,1,0,1
t.co,1,0,0,0,1,0,0,1,0,0,1
suitee---trezr-app---app.webflow.io,1,0,0,0,0,0,0,0,1,0,1
hm.ru,1,0,0,0,1,0,0,0,0,0,1
qrco.de,1,0,0,0,1,0,0,0,0,0,1
sisdter4.webcindario.com,1,0,0,1,0,0,0,0,0,0,1
home-109995.square.site,1,0,0,0,0,0,0,0,1,0,1
new.express.adobe.com,1,0,0,0,2,0,0,0,0,1,1
chimbachthanh.com,1,0,0,1,0,1,0,0,0,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
qrco.de,1,0,0,0,1,0,0,0,0,0,1
getipass.com-eujq.win,1,0,0,0,0,0,0,0,1,0,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
suivis-colis-relay.com,1,0,0,0,2,0,0,0,1,0,1
tbaytlmainserver.weebly.com,1,0,0,0,0,0,0,0,0,0,1
q-r.to,1,0,0,0,1,0,0,0,1,0,1
pub-eb93a0707eca4e268e881e8682186d4b.r2.dev,1,0,0,1,1,0,0,0,1,0,1
serrviceattmmail.weebly.com,1,0,0,0,0,0,0,0,0,0,1
docs.google.com,1,0,0,1,4,0,0,0,0,0,1
magic.ly,1,0,0,0,1,0,0,0,0,0,1
dqoyufq.com∕hopic@vbok.asia,1,0,1,1,0,0,0,0,0,0,1
allegrolokalnie.pl-65932.sbs,0,0,0,0,0,0,0,0,1,0,1
boseqvi.firebaseapp.com,1,0,0,0,0,0,0,0,0,0,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
qrco.de,1,0,0,0,1,0,0,0,0,0,1
qzxwjkwv.weebly.com,1,0,0,0,0,0,0,0,0,0,1
atomfoundation.org.za,1,0,0,0,2,0,0,0,0,0,1
ifeednews.mydurable.com,1,0,0,0,1,0,0,0,0,0,1
lesdessontlencepeche.web.app,1,0,0,0,0,0,0,0,0,0,1
my.forms.app,1,0,0,1,2,0,0,0,0,0,1
q-r.to,1,0,0,0,1,0,0,0,1,0,1
idewwoff.com,1,0,1,1,0,0,0,0,0,0,1
renouvellement-colis.com,1,0,0,0,0,0,0,0,1,0,1
ibank.nbgdigital.info,1,0,0,0,1,0,0,0,0,0,1
vk.com,1,0,0,1,1,0,0,0,0,0,1
multiversxdapps.web.app,1,0,0,0,0,0,0,0,0,0,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
qrco.de,1,0,0,0,1,0,0,0,0,0,1
tinyurl.com,1,0,0,0,1,0,0,1,0,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
sites.google.com,1,0,0,0,3,0,0,0,0,0,1
driveezmd.com-cjnv.win,1,0,0,0,0,0,0,0,1,0,1
org-flza.win,1,0,0,0,0,0,0,0,1,0,1
purolator.com-kgw.win,1,0,0,0,0,0,0,0,1,0,1
shaw-103179.square.site,1,0,0,0,0,0,0,0,1,0,1
l.ead.me,1,0,0,0,1,0,0,0,0,0,1
home-105905.weeblysite.com,1,0,0,0,0,0,0,0,1,0,1
caixadirectaclienteseg.com,1,0,0,0,1,0,0,0,0,0,1
q-r.to,1,0,0,0,1,0,0,0,1,0,1
server65099.weebly.com,1,0,0,0,0,0,0,0,0,0,1
buff.163yq.com,1,0,0,0,0,0,0,0,0,0,1
scdmv.onlineeqx.vip,1,0,0,0,0,0,0,0,0,0,1
ungu.in,1,0,0,0,1,0,0,0,0,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
online.forms.app,1,0,0,0,2,0,0,0,0,0,1
jandbgrayy.wixsite.com,1,0,0,0,1,0,0,0,0,0,1
202307051011295385924.onamaeweb.jp,0,0,0,0,1,0,0,0,0,0,1
ncquickpass.com-qpst.win,1,0,0,0,0,0,0,0,1,0,1
tinyurl.com,1,0,0,0,1,0,0,1,0,0,1
expresstoll.com-pfon.win,1,0,0,0,0,0,0,0,1,0,1
tokigovtr.weebly.com,1,0,0,0,0,0,0,0,0,0,1
qrco.de,1,0,0,0,1,0,0,0,0,0,1
zpr.io,1,0,0,0,1,0,0,0,0,0,1
wwxhajudjgwjklckvzgs12.firebaseapp.com,1,0,0,0,0,0,0,0,0,0,1
io-web-ec451.firebaseapp.com,1,0,0,0,0,0,0,0,1,0,1
bastidoresdoemagrecimento.com.br,1,0,0,1,3,0,0,0,0,0,1
karaknetworks.onelink.me,1,0,0,1,1,1,0,0,0,0,1
l.ead.me,1,0,0,0,1,0,0,0,0,0,1
sites.google.com,1,0,0,1,3,0,0,0,0,0,1
l.ead.me,1,0,0,0,1,0,0,0,0,0,1
exurhwsjte3ukq47zuts4rorwxvcgosk6nx5slzx5wchrcj4hpdq.arweave.net,1,0,0,1,1,0,0,0,0,0,1
fr-micfrance.web.app,1,0,0,0,0,0,0,0,1,0,1
l.ead.me,1,0,0,0,1,0,0,0,0,0,1
cpanel-webmail-v0ja0uvosq.pages.dev,1,0,0,0,0,0,0,0,1,0,1
sunpass.com-zmid.win,1,0,0,0,0,0,0,0,1,0,1
fbsnjerpso.web.app,1,0,0,0,0,0,0,0,0,0,1
viewnow324.weebly.com,1,0,0,0,0,0,0,0,0,0,1
digitalisationprofil.firebaseapp.com,1,0,0,0,0,0,0,0,0,0,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
neximail-service.weebly.com,1,0,0,0,0,0,0,0,1,0,1
attcom-109855.weeblysite.com,1,0,0,0,0,0,0,0,1,0,1
mail-101541.weeblysite.com,1,0,0,0,0,0,0,0,1,0,1
did.li,1,0,0,0,1,0,0,0,0,0,1
andres823arehy.hstn.me,0,0,0,0,0,0,0,0,0,0,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
coin-base-pro.webflow.io,1,0,0,0,0,0,0,0,1,0,1
bravebrowser.filfar.eu,0,0,0,0,0,0,0,0,0,0,1
sites.google.com,1,0,0,0,3,0,0,0,0,0,1
files-hub.es,1,0,0,0,1,0,0,0,1,0,1
share-eu1.hsforms.com,1,0,0,1,1,0,0,0,1,0,1
q-r.to,1,0,0,0,1,0,0,0,1,0,1
activatcaredd.web.app,1,0,0,0,0,0,0,0,0,0,1
netflix-seguro.com,1,0,0,0,0,0,0,0,1,0,1
selectionlocker.net,1,0,0,0,2,0,0,0,0,0,1
peterrivers1067.activehosted.com,1,0,0,0,2,0,0,0,0,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
servicemail01orang.wixsite.com,1,0,0,0,1,0,0,0,0,0,1
sm-palmer536-my-cheetah-website.site.builderall.net,1,0,0,1,0,0,0,0,1,1,1
cognitoforms.com,1,0,0,1,2,0,0,0,0,0,1
l.wl.co,1,0,0,1,1,1,0,0,0,0,1
servicemail075.wixsite.com,1,0,0,0,1,0,0,0,0,0,1
mesendmemail.blogspot.com,1,0,0,0,0,0,0,1,0,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
webmail.sfr.quo.temporary.site,1,0,0,0,0,0,0,0,0,1,1
q-r.to,1,0,0,0,1,0,0,0,1,0,1
l.ead.me,1,0,0,0,1,0,0,0,0,0,1
attupdate-100110.weeblysite.com,1,0,0,0,0,0,0,0,1,0,1
combinatesosiality.github.io,1,0,0,1,2,0,0,0,0,0,1
1l6ti.trk.elasticemail.com,1,0,0,1,2,0,0,0,0,1,1
domappcheckomeg17.web.app,1,0,0,0,0,0,0,0,0,0,1
auth-zenledger-auth.webflow.io,1,0,0,0,0,0,0,0,1,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
tkby3jr9.r.us-east-1.awstrack.me,1,0,0,1,5,0,0,0,1,1,1
parcel.inquiry-usrh.win,1,0,0,0,0,0,0,0,1,0,1
flowcode.com,1,0,0,0,2,0,0,0,0,0,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
auths-m-start-ledger--cdn.webflow.io,1,0,0,0,0,0,0,0,1,0,1
kucoineslogine.webflow.io,1,0,0,0,0,0,0,0,0,0,1
laclinicamed.com,1,0,0,0,0,0,0,0,0,0,1
authdigiitale.firebaseapp.com,1,0,0,0,0,0,0,0,0,0,1
wesrdtcfdzse5d6tfuvjdtufyi.weebly.com,1,0,0,0,0,0,0,0,0,0,1
bestesgrous.firebaseapp.com,1,0,0,0,0,0,0,0,0,0,1
dropbox.com,1,0,0,1,4,0,0,1,0,0,1
shaw-104166.weeblysite.com,1,0,0,0,0,0,0,0,1,0,1
talktalkofficeloginin.weebly.com,1,0,0,0,0,0,0,0,0,0,1
share.hsforms.com,1,0,0,1,1,0,0,0,0,0,1
lnetioghsljhfdgfhgjhksdgfhsjfgqwa.weebly.com,1,0,0,0,0,0,0,0,0,0,1
initialredwoodtitle.retool.com,1,0,0,1,3,0,0,0,0,0,1
royalmail.officialemailooq.xin,1,0,0,0,0,0,0,0,0,0,1
qrco.de,1,0,0,0,1,0,0,0,0,0,1
starttrezoriohub.webflow.io,1,0,0,0,0,0,0,0,0,0,1
sunpass.com-tollbillrait.world,1,0,0,0,0,0,0,0,1,0,1
