Google excel sheet link: https://docs.google.com/spreadsheets/d/1r5qCTxiaWadDm4Tphml9R8aqlQ-V4XE3FZOmV6aRab0/edit?gid=0#gid=0,,,,,,,,,,,,,,,,,,,,
Domain,TLD,Has common tld,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,No of Dots,Label
evidentfreedom.icu,.icu,0,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,1,1,1
bre-tech.com,.com,1,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,1,1
arsalanconstructioncompany.com,.com,1,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1,1
taddepol.edu.hk,.hk,0,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,2,1
magpieroost.com,.com,1,0,0,0,3,0,0,1,0,0,1,0,1,0,0,1,0,1,1
webexert.com,.com,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1
sandburg.xfinityhelp.com,.com,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1
comdi3horas.joomla.com,.com,1,0,0,1,4,0,0,0,0,0,1,0,1,1,1,1,1,2,1
boraprafrentebra18k.com,.com,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1
mariamuller.com.br,.br,0,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,2,1
kisa.link,.link,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1
mail.agricareseeds.com,.com,1,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,2,1
suraseyidova.com,.com,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1
tableau-et-compagnie.fr:443,.fr:443,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1
atendimento-sac-pg.joomla.com,.com,1,0,0,0,2,0,0,0,1,0,1,0,1,0,0,1,0,2,1
poddar-wonder-city.co.in,.in,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,2,1
promerica-plataforma-appvirtual.com,.com,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1
printerparts.co.ke,.ke,0,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,2,1
lbmengenhariarj.com.br,.br,0,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,2,1
agro-hotel.com,.com,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1
kaizenpak.com,.com,1,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1,1
1drv.ms,.ms,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1
securemail9.godaddysites.com,.com,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1
golfencordoba.com,.com,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,1,1,1
grindtimegym.com,.com,1,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1,0,1,1
dzd.rksmb.org,.org,1,0,0,1,5,0,0,1,0,0,0,0,1,0,0,1,0,2,1
dotpay.i-dpd.pl,.pl,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,2,1
planwise.co.za,.za,0,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,2,1
jiibli.muhamedkhalid.com,.com,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,2,1
lamvb.czweb.org,.org,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,2,1
ersfilter-my.sharepoint.com,.com,1,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,2,1
borrachao.com.br,.br,0,0,0,1,7,0,0,0,0,0,1,1,1,1,0,1,0,2,1
sanoltechnologies.com,.com,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,1,1
35.188.36.185,0.185,0,1,0,1,8,0,0,0,0,0,1,1,1,0,0,1,0,3,1
estaremos-nessa-crise-unidoscom.com,.com,1,0,0,1,2,0,0,0,1,0,1,0,1,1,0,1,0,1,1
protourssoccer.com,.com,1,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1,1
labyrinthtanning.com,.com,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,1
zohard.com,.com,1,0,0,1,8,0,0,0,0,1,1,1,1,1,0,1,0,1,1
mamaregy.com,.com,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1
scotiabank-com-mx.acceso-cliente.com,.com,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,2,1
repositorio.vk2.com.br,.br,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,3,1
scubamamma.com,.com,1,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,1,1
email.zalinco.com,.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1
streck.com.br,.br,0,0,0,0,4,0,0,0,0,0,1,1,1,0,0,1,0,2,1
servizidifatturazione.cloudaccess.host,.host,0,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,2,1
jairtavares.com,.com,1,0,0,0,3,0,0,1,0,0,1,0,0,0,0,1,0,1,1
eischool.com.ng,.ng,0,0,0,0,4,0,0,0,0,1,1,1,1,1,0,1,0,2,1
08group.tv,.tv,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1
titaniumdobrasil.com.br,.br,0,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,2,1
livestudentccc-my.sharepoint.com,.com,1,0,0,1,5,0,0,1,1,0,0,1,1,0,0,1,0,2,1
juegosdemesamodernos.com,.com,1,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,1,1
paypal-webnative.surge.sh,.sh,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1
osool-eg.com,.com,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,0,1,1
kbimperial.com,.com,1,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1
tiscali-rimborso.it,.it,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1
smprintingpress.com,.com,1,0,1,1,2,0,0,0,0,0,1,0,0,1,1,1,1,1,1
proviamocosamanca.it,.it,0,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1,1
saldao-de-mes-das-maes.com,.com,1,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1
mmagaluofertashoje.com,.com,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
veazieit.com,.com,1,0,0,1,3,0,0,1,0,0,1,0,0,0,0,1,0,1,1
mattfitterer.com,.com,1,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1
update.troyvanspanje.com,.com,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,2,1
emlakwebtasarim.com,.com,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1,1
mtmonly.com,.com,1,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1,1
instagram.com,.com,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1
cheaproomsvalencia.com,.com,1,0,0,1,5,0,0,0,0,0,1,0,0,1,0,1,0,1,1
restaurantelabarquita.com,.com,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1,1
mytanfarma.com,.com,1,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1,1
paypal.co.uk.session23406304fd15e72e65304c141af8898f117.33s3.smoz.us,.us,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,6,1
rhizucor.com,.com,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1
betasusguncelgir.blogspot.com,.com,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,2,1
meliskuris.com,.com,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1
186.75.130.46,0.46,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,3,1
docs.google.com,.com,1,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,2,1
rkgreany-seg3-2.kk.sopqa.arg.r.de.a2ip.ru,.ru,1,0,0,1,6,0,0,0,1,0,0,0,1,0,1,1,0,7,1
stolizaparketa.ru,.ru,1,0,1,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1,1
verification__emai.godaddysites.com,.com,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1
colegiomoura.com.br,.br,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,2,1
southcountyclassified.com,.com,1,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1,1
bancobpm-youweb.com,.com,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
samcool.org,.org,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1
alibaba.com.spatialsys.com.ru,.ru,1,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,4,1
turkmcse.com,.com,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,1
comicsgames.com,.com,1,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1,1
negociacaoveiculos.com,.com,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1
portraitomar.net,.net,1,0,0,0,3,0,0,0,0,0,0,0,1,1,1,1,1,1,1
storage.googleapis.com,.com,1,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,2,1
myozhost.com,.com,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1
vulkanland-bio-safran.at,.at,0,0,0,1,2,0,0,0,1,0,1,1,1,0,0,1,0,1,1
gold-mail.ru:443,.ru:443,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1
bancoltauatendimentoao-cliente.acesso30horas.com,.com,1,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,2,1
steamvert.tk,.tk,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1
cheaproomsvalencia.com,.com,1,0,0,1,5,0,0,0,0,0,1,0,0,1,0,1,0,1,1
onemillionsolutionsinhealth.net,.net,1,0,0,1,3,0,0,0,0,0,1,0,1,1,0,1,0,1,1
cartoworld.co.ke,.ke,0,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,2,1
kalayekhabeyas.ir,.ir,0,0,0,1,8,0,0,0,0,1,1,1,1,1,1,1,1,1,1
voterapp.jamaat.org,.org,1,0,1,1,2,0,0,1,0,0,0,0,0,0,0,1,0,2,1
icloud.com.athz.us,.us,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,3,1
rinder.com.ar,.ar,0,0,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,2,1
oportunidadedasemana.com,.com,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1
akilili.com,.com,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1
drive.google.com,.com,1,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,2,1
ayjegvgm.livedrive.com,.com,1,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,2,1
16tiles.com,.com,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1
liderfmtocos.website.radio.br,.br,0,0,0,1,7,0,0,0,0,0,0,1,1,1,0,1,0,3,1
godandgoddess.com,.com,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1
rakuten.co.jp.wthrkb.ph,.ph,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,4,1
enigreen.net,.net,1,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1,1
paullemmerick.com,.com,1,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1,1
deref-gmx.net,.net,1,0,0,1,4,0,0,0,1,0,1,1,1,0,0,1,0,1,1
facebook.com.triumphhomes.co.uk,.uk,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,4,1
steamproxy.net,.net,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1
car-debate.com,.com,1,0,0,1,2,0,0,0,1,0,0,0,0,1,0,1,0,1,1
zohard.com,.com,1,0,0,1,8,0,0,0,0,1,1,1,1,1,0,1,0,1,1
belshop.fitcurves.org,.org,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,1
elgabalawy.com,.com,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1
managephoenix.com,.com,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,1,0,1,1
user-account-setting-security-support-amazon.com,.com,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1
sites.google.com,.com,1,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,2,1
brandedmikadotrousers.com,.com,1,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1,1
glueturn.nn.r.appspot.com,.com,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,4,1
conhantaohpg.com,.com,1,0,0,1,7,0,0,0,0,0,0,0,1,0,0,1,0,1,1
adnet8.com,.com,1,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1
snip.ly,.ly,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
pc604.com,.com,1,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1,0,1,1
ghconsulting.co.uk,.uk,0,0,0,1,5,0,0,0,0,0,1,0,1,1,1,1,1,2,1
outridebd.com,.com,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1
start-123.ru,.ru,1,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,1,1
reimer-gartenbau.de,.de,0,0,0,1,3,0,0,0,1,0,0,1,1,0,0,1,0,1,1
chikh-ali.com,.com,1,0,0,1,4,0,0,0,1,0,1,0,1,0,0,1,0,1,1
withinmyskin.com,.com,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1
cestainhouse.com.br,.br,0,0,0,0,2,1,0,0,0,0,1,1,1,0,0,1,0,2,1
fareast.qa,.qa,0,0,0,1,3,0,0,0,0,1,1,1,1,1,0,1,0,1,1
infoupdate-three.com,.com,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1
nortiainteriors.com.au,.au,0,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,2,1
bootnbonnet.org,.org,1,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1,1
sparkpassedecom.com,.com,1,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1
evangelicalfriendsmission-my.sharepoint.com,.com,1,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,2,1
ciimer-aiidat.com,.com,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1
soyalejo.com,.com,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,1
odaah.com,.com,1,0,0,1,4,0,0,0,0,0,1,1,0,0,0,1,0,1,1
c1511482.ferozo.com,.com,1,0,0,0,4,0,0,0,0,0,1,0,1,1,1,1,1,2,1
urbanmeisters.ovh,.ovh,0,0,0,1,6,0,0,0,0,1,0,1,1,0,0,1,0,1,1
edwardinvestment.com,.com,1,0,0,1,2,0,0,1,0,0,1,0,1,0,0,1,0,1,1
brahminudyog.com,.com,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1
mail2.mclink.it,.it,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,2,1
asting.cz,.cz,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1
kupelis.com,.com,1,0,0,1,9,0,0,0,0,0,0,0,0,0,0,1,0,1,1
pantorouter.ir,.ir,0,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1,1
muggetlogin.oa.r.appspot.com,.com,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,4,1
insularbank.ph,.ph,0,0,1,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1,1
micromode53.xyz,.xyz,1,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1,1
perfectliker.net,.net,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
usereinloggen.com,.com,1,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1
inversionesgini.com,.com,1,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1,1
chat-whattsapp.com,.com,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
apconsultingengineers.com,.com,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1
trbetasusgiris.blogspot.com,.com,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,2,1
shopytricks.com,.com,1,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1,1
kenovel.store,.store,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1
rakuten.co.jp.aplicationsuppornum43.supportaplicationpublicinformationcollecon8.xyz,.xyz,1,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,5,1
lojaxgrowup.com,.com,1,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1,1
webmasteremailsupdating2020.hexat.com,.com,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,2,1
myfitnessboost.de,.de,0,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1,1
app.rspread.com,.com,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1
secure.runescape.com-en.ru,.ru,1,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,3,1
artexport.com.vn,.vn,0,0,0,1,7,0,0,1,0,1,0,1,1,0,0,1,0,2,1
fifohbibou.blogspot.com,.com,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,2,1
espaceclientv1.fr,.fr,0,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1,1
prettanike.com,.com,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1,1
i-m.mx,.mx,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,1
livecentralmethodist-my.sharepoint.com,.com,1,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,2,1
titan-valves.com,.com,1,0,0,0,5,0,0,0,1,0,1,0,0,0,0,1,0,1,1
brianbegin.com,.com,1,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1,1
wizmozinteractive.com,.com,1,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,1
estocap.com.br,.br,0,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,2,1
refailogistics.com,.com,1,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1,1
bizcloudz.net,.net,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1
tudoemgeladeiras.com,.com,1,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1,1
meuitaucard.com,.com,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1
perdoesdiesel.com.br,.br,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,2,1
services.runescape.com-m.cc,.cc,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,3,1
dobesell.com,.com,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1
23.98.216.241,0.241,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,3,1
betasusgiir.blogspot.com,.com,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,2,1
topekalodging.org,.org,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1
ersfilter-my.sharepoint.com,.com,1,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,2,1
cheaproomsvalencia.com,.com,1,0,0,1,5,0,0,0,0,0,1,0,0,1,0,1,0,1,1
clienteappsms-com.umbler.net,.net,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,2,1
venturegroupit.com,.com,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,1,0,1,1
susai.ro,.ro,0,0,0,1,7,0,0,0,0,0,1,0,0,1,0,1,0,1,1
blufibras.com.br,.br,0,0,1,1,3,0,0,0,0,0,1,1,1,0,0,1,0,2,1
81cbd50754804973894115930bc620f5.testing-url.ws,.ws,0,0,0,1,6,0,0,0,1,0,1,1,1,0,0,1,0,2,1
urlz.fr,.fr,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1
twitter.com,.com,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1
drive.google.com,.com,1,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,2,1
testing-adjusting-balancing.com,.com,1,0,0,1,2,0,0,0,1,1,1,1,1,0,0,1,0,1,1
ab453bbe-3b65-47cf-9eca-798689d971d5.htmlcomponentservice.com,.com,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,2,1
comoliberarhuawei.com,.com,1,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1,0,1,1
merrylu.co.il,.il,0,0,0,1,7,0,0,0,0,1,1,1,1,0,0,1,0,2,1
docs.google.com,.com,1,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,2,1
sparksfirehousedeli.com,.com,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1
playarprint.com,.com,1,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1,1
alpha-mail-server3.ns01.info,.info,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,2,1
klavze28.com,.com,1,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,1,1
maes-venha-conferir.com,.com,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1001golos.dxservice.ru,.ru,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1
moschinooutlet.pl,.pl,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
secure.runescape.rs-runescape.fun,.fun,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,3,1
cns-international2.com,.com,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1
staytechconsulting.com,.com,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1
53.com-id3105365.thoughtoholics.net,.net,1,0,0,1,2,0,0,0,1,0,1,0,0,0,0,1,0,3,1
zohard.com,.com,1,0,0,1,8,0,0,0,0,1,1,1,1,1,0,1,0,1,1
bokepwhaatsap.mrface.com,.com,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,1
phx.blewpass.com,.com,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,2,1
gmailerstellen.de,.de,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1
aludagoglichidze.ge,.ge,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1
sloaneandhyde.com,.com,1,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1,1
m5wx.com,.com,1,0,0,1,8,0,0,1,0,0,1,0,1,0,0,1,0,1,1
urlz.fr,.fr,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1
allegro.pl-oferta.ml,.ml,1,0,0,1,2,0,0,0,1,0,1,1,1,0,0,1,0,2,1
alertastelecredito.site,.site,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1
simplybeautifuleverydaylife.com,.com,1,0,1,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1,1
itcitymm.com,.com,1,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1,1
makemeacard.com,.com,1,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1,1
davinci-studia.ru,.ru,1,0,1,1,4,0,0,0,1,0,1,0,1,0,0,1,0,1,1
trr20200413211524171.domtemporario.com.br,.br,0,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,1,3,1
forms.gle,.gle,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1
bit.ly,.ly,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
lankeshpatrike.com,.com,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,1,1
adplife.com,.com,1,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1,1
docs.google.com,.com,1,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,2,1
wredtrcy.gb.net,.net,1,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,2,1
unam.myfreesites.net,.net,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1
ustore.bg,.bg,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1
metrological-focus.000webhostapp.com,.com,1,0,0,1,6,0,0,0,1,0,1,0,1,0,0,1,0,2,1
weneedmorelinksbc.weebly.com,.com,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1
goldsilverboutique.com,.com,1,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1,1
automationhub.pk,.pk,0,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,1,1
it-services.my-free.website,.website,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,2,1
stanislausgrown.org,.org,1,0,0,1,9,0,0,0,0,0,1,0,1,0,0,1,0,1,1
class.britishonline.co,.co,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,2,1
deal8282.com,.com,1,0,0,1,8,0,0,0,0,0,1,1,1,0,0,1,0,1,1
atualizarboletos.org,.org,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1
docs.google.com,.com,1,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,2,1
southcountyclassified.com,.com,1,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1,1
planwise.co.za,.za,0,0,0,1,8,0,0,0,0,0,1,1,1,0,0,1,0,2,1
etsee.club,.club,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
capholeful1978.blogspot.be,.be,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,2,1
secure.runescape.com-su.xyz,.xyz,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,3,1
pd-iskra-lj.si,.si,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,1,0,1,1
perfectimpactgolf.com,.com,1,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1,1
ecodrink.vn,.vn,0,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,0,1,1
ascmgpr.ir,.ir,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1,1
robertoseifert.com,.com,1,0,1,1,2,0,0,1,0,0,1,0,0,0,0,1,0,1,1
faridabadeducationcouncil.com,.com,1,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1,1
crosplat.co.uk,.uk,0,0,0,1,3,0,0,1,0,0,1,0,0,0,0,1,0,2,1
chaseon.sytes.net,.net,1,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,2,1
email302.com,.com,1,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,1,1,1
recover-paypal.com,.com,1,0,0,0,2,0,0,0,1,0,1,0,1,0,0,1,0,1,1
9khnh.app.link,.link,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,2,1
ch.prunauneau.fr,.fr,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,2,1
